hqdm:f5ac9254-2b93-4ed7-b89e-70994842b438,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:e5ec5d9e-afea-44f7-93c9-699cd5072d90
hqdm:f5ac9254-2b93-4ed7-b89e-70994842b438,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:thing
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:5a045671-67de-4cec-a031-77258443c355,hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:32c7ff3b-053a-4405-a3fe-38d4f29093fe,hqdm:7a5013ce-3cbb-4776-8677-173fc4f134c6
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:b0eb1c43-e01a-45ac-9353-d9d038efe028,hqdm:dbe090b4-7be7-4312-a7d8-289d5ecc565a
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:b355e258-f430-4edd-af9f-b3b2e7a5ada0,hqdm:bb6f6d3f-1ed1-41ab-942c-6b3667c5da37
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:b917d2cf-bbf7-4eab-bef3-7c9a5222d148,hqdm:bb6f6d3f-1ed1-41ab-942c-6b3667c5da37
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_contract_process
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:5bbe1c7a-5cf2-40b8-a041-7dac6eb8482a,hqdm:a202f80b-3db4-4a33-a194-155529b87af5
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:884e2b6c-f15a-4f79-9050-4381fded8872,hqdm:4a8cba08-035c-4902-935b-26da61ed282c
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:9d904f8d-8ee4-4736-adab-f46a2062cf70
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_agreement_process
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:48bf4338-cd99-409b-88e8-3c4d473d8fde
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_socially_constructed_activity
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:16b464c6-7a71-4734-88af-9e224b70784b
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:e9597740-d4f6-4a71-a820-054eea06547e
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_activity
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:c00d4221-b97a-4bdb-8bd6-f7abdcebcc21
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:b0432482-12dc-432c-ac56-828da404fb14
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_socially_constructed_object
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:4b400cd1-224d-4358-9239-d060dcc8ffb2
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:c0ca71fd-5151-421a-9458-c7cd6125746a
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_state_of_activity
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:fabc65fd-5fe0-4f68-87bb-b4eb93eb2f1b
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_individual
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_state
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:bb6f6d3f-1ed1-41ab-942c-6b3667c5da37
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_spatio_temporal_extent
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:4a8cba08-035c-4902-935b-26da61ed282c
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:1c0d0bb2-63ad-4697-98e8-37586bb10dfe
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:abstract_object
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:e5ec5d9e-afea-44f7-93c9-699cd5072d90
hqdm:5fd88c8b-d625-45ac-93e6-664073c7de48,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:thing
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:642c6f2f-7471-4f6f-a3b4-245559ae0337,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:e83901a5-f684-4f0c-9ca8-a27c86ff41a2,hqdm:a5dc8c36-56fc-44c2-909b-7592b1f44fd7
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:bb718cba-a81a-4d28-b83e-94672946d73c,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state_of_sign
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:6d99f499-d97c-4153-9f28-0194d035f939,hqdm:7ddc2bde-e95b-4825-8431-e1a2ad2ef472
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:8f052fc9-de6d-4d0a-a1f3-a77791f7f66f,hqdm:545b4541-8a34-46b8-8704-2265be0244c3
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:c34f635b-a3f4-4145-bc85-d99f9703d5c0,hqdm:545b4541-8a34-46b8-8704-2265be0244c3
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:afd75a87-cde9-4bf7-b182-f1429720a506,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:ae246676-c4a1-4818-88d2-0383aa1ca89a,hqdm:4a8cba08-035c-4902-935b-26da61ed282c
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:e94c08c9-f7f5-434a-ac38-2c3f21f3f6e1,hqdm:4e292a65-9a0d-4bfa-9e4f-16ae238c2627
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:462c7353-9004-4025-9fd8-dd08263aff6a,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:024708e6-3fd4-438c-8585-b74637b9dd06
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state_of_socially_constructed_object
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:6d99f499-d97c-4153-9f28-0194d035f939,hqdm:4b400cd1-224d-4358-9239-d060dcc8ffb2
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:e94c08c9-f7f5-434a-ac38-2c3f21f3f6e1,hqdm:3603c6e0-605b-48a0-ad84-47c17d98bf6b
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:2878273d-20f6-434e-8aa9-99764432fd03
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state_of_intentionally_constructed_object
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:6d99f499-d97c-4153-9f28-0194d035f939,hqdm:befbebe7-5d03-4788-b6d5-f3ec513f0df4
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:e94c08c9-f7f5-434a-ac38-2c3f21f3f6e1,hqdm:eb620bb7-652e-45ef-bc04-31f7d7c5ee10
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:13bebbab-ce5c-4c3b-ac77-66713f303a0a
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:6d99f499-d97c-4153-9f28-0194d035f939,hqdm:fabc65fd-5fe0-4f68-87bb-b4eb93eb2f1b
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:e94c08c9-f7f5-434a-ac38-2c3f21f3f6e1,hqdm:58107227-267a-4f2e-a44a-25bb61c6a455
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:spatio_temporal_extent
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:6d99f499-d97c-4153-9f28-0194d035f939,hqdm:bb6f6d3f-1ed1-41ab-942c-6b3667c5da37
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:e5ec5d9e-afea-44f7-93c9-699cd5072d90
hqdm:b7fa66e2-abd4-488f-9340-3cd9420d4a9f,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:thing
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:5ea92c3e-ef7a-4e09-ac5f-46c4dd394df8,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:fbbce27c-a8b8-4d1f-8c1a-a285cff3f345,hqdm:a5dc8c36-56fc-44c2-909b-7592b1f44fd7
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:fc2632a1-b7d9-4177-89dc-04c12e784dd3,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state_of_sales_product_instance
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:11167b17-7ef7-4ce7-9360-5a8a20bcca41,hqdm:69db834e-6958-4a1b-b6b8-363be1a94261
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:84f322a0-c796-4976-a4bd-4af912339649,hqdm:545b4541-8a34-46b8-8704-2265be0244c3
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:43298aff-2924-48a0-9171-ae9781859331,hqdm:545b4541-8a34-46b8-8704-2265be0244c3
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:8ca3e099-3412-4882-999a-e123ec1de7af,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7c0596de-98a1-4ee3-8f0f-b037eec21716,hqdm:4a8cba08-035c-4902-935b-26da61ed282c
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:ddffdf6e-3de8-491d-8644-0d9fbbe20750,hqdm:a1daa215-0e0e-49e1-8d0a-4ce7056c81b4
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:35118dc0-6e3a-45b9-8e5f-f0eaa280f22e,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:3e972910-5f22-4cd0-9de1-7c7af0925660
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state_of_ordinary_functional_object
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:11167b17-7ef7-4ce7-9360-5a8a20bcca41,hqdm:a3deeac0-8add-4ca6-a761-4e0255706cb0
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:ddffdf6e-3de8-491d-8644-0d9fbbe20750,hqdm:22ff3254-a3d2-401e-bc2c-d8290558e708
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:1d81fb63-17e1-4f37-a2f6-3fb0c11b36c2
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:486caeee-40d6-487d-ba45-67539e8c37b5
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state_of_ordinary_physical_object
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:11167b17-7ef7-4ce7-9360-5a8a20bcca41,hqdm:0b2bf9d2-ded9-498d-b2c4-3131af57b4bf
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:ddffdf6e-3de8-491d-8644-0d9fbbe20750,hqdm:2d025173-f36f-46d5-a0fe-93e9c27ea08d
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:f9cb048d-a2f7-4ff6-b824-c59b44e2aabe
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state_of_functional_object
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:11167b17-7ef7-4ce7-9360-5a8a20bcca41,hqdm:828b8a81-f980-4c91-b1bd-07228f20c524
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:ddffdf6e-3de8-491d-8644-0d9fbbe20750,hqdm:130e95f1-ebc4-46f1-90ba-3f9fa21cb77b
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:2878273d-20f6-434e-8aa9-99764432fd03
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state_of_physical_object
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:11167b17-7ef7-4ce7-9360-5a8a20bcca41,hqdm:09ff1076-4557-48d3-b4eb-e4db4e8824ca
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:ddffdf6e-3de8-491d-8644-0d9fbbe20750,hqdm:db723822-93f7-4c1d-8f17-fb094a5c10d9
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:13bebbab-ce5c-4c3b-ac77-66713f303a0a
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:state
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:11167b17-7ef7-4ce7-9360-5a8a20bcca41,hqdm:fabc65fd-5fe0-4f68-87bb-b4eb93eb2f1b
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:ddffdf6e-3de8-491d-8644-0d9fbbe20750,hqdm:58107227-267a-4f2e-a44a-25bb61c6a455
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:dd8359c4-0a2b-416a-af27-3bcb0551b41a
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:spatio_temporal_extent
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:11167b17-7ef7-4ce7-9360-5a8a20bcca41,hqdm:bb6f6d3f-1ed1-41ab-942c-6b3667c5da37
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:e5ec5d9e-afea-44f7-93c9-699cd5072d90
hqdm:98bbb226-e02a-456f-bd33-b6a4ea69e5b0,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:thing
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_class_of_spatio_temporal_extent
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:b91c7c3d-f8f7-45ac-b72e-73bcd4944739,hqdm:a202f80b-3db4-4a33-a194-155529b87af5
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:1e9fa38b-7026-4a5b-be2c-c50a515d1219,hqdm:4a8cba08-035c-4902-935b-26da61ed282c
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:a202f80b-3db4-4a33-a194-155529b87af5
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_class
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:febe31ec-15f4-4841-a0f7-8034e5a1e08b
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_abstract_object
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:4a8cba08-035c-4902-935b-26da61ed282c
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:1c0d0bb2-63ad-4697-98e8-37586bb10dfe
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:abstract_object
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:1f983e8a-7db1-4374-8fb1-7e8a432a967e,hqdm:e5ec5d9e-afea-44f7-93c9-699cd5072d90
hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:thing
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:d34e25e5-b614-42bb-b793-86b7b4d6d392,hqdm:2ff8e41a-4586-4338-9934-52ac50fe4598
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:e1464800-eba5-4098-9589-e611ca39e8b8,hqdm:d48184f4-4c8a-4bee-8cb7-7cb055e9c08c
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:1c1647db-c5ec-41af-a43e-a5130ba23d25,hqdm:bb6f6d3f-1ed1-41ab-942c-6b3667c5da37
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:3ce80ace-19e0-4f7a-a30c-334a21afb9d1,hqdm:bb6f6d3f-1ed1-41ab-942c-6b3667c5da37
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:physical_property
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:1d80c19b-6806-440f-a072-01374330b300,hqdm:940fad16-3ff8-4a28-809e-7abe000ae140
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:45ad2ef7-656f-4606-afcd-13677f5513a0,hqdm:4a8cba08-035c-4902-935b-26da61ed282c
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:fabc65fd-5fe0-4f68-87bb-b4eb93eb2f1b
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_state
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:1d80c19b-6806-440f-a072-01374330b300,hqdm:a202f80b-3db4-4a33-a194-155529b87af5
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:bb6f6d3f-1ed1-41ab-942c-6b3667c5da37
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class_of_spatio_temporal_extent
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:7d11b956-0014-43be-9a3e-f89e2b31ec4f,hqdm:4a8cba08-035c-4902-935b-26da61ed282c
hqdm:3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,hqdmRelation:7e249a64-9f13-47d3-a232-562a3d080198,hqdm:class
