6026404d-fddf-55c3-be51-306a6b510a6a,kind_of_association
15e77047-41f5-5631-8b84-71a075a979e2,class_of_state_of_socially_constructed_object
a8340297-ca5a-5372-9058-6bbe55d2c7ec,ordinary_biological_object
bb3d20ec-3850-5f45-bd6c-ad23bc503c86,employer
94a67c11-7e60-5557-8a7c-3fb7883d3b9a,sign
8d40bf1d-4c08-5c79-9d0f-98a20efd93c1,state_of_system
019c5e35-7785-5739-9776-ffecf36af64a,state_of_organization
4ec230b3-4157-57db-b4bb-72b7b20ee663,biological_system
1fdbe6d8-529b-5696-84e1-425f0bb3c17e,classification
c3e4c2ba-cff8-5569-9689-be58f1ef2bcb,event
310db7e3-6e29-5719-9520-af30e4864053,specialization
d5497d98-7227-5890-a2f5-8a5942f978f5,kind_of_intentionally_constructed_object
10c35da1-9387-509d-82b6-a39bdf64c7cd,class_of_installed_functional_system_component
410de90b-dfa9-508a-acc6-e662aca0ddf7,acceptance_of_offer
c3857771-d295-5cbd-93af-b8bad7092486,individual
baca5000-a5d5-5113-8129-ef41d588b5d6,state_of_amount_of_money
38b27976-0842-5f8f-a2e6-9718002b14ad,state_of_functional_system
05d060c1-56c3-5b67-91d7-17d14081dccc,kind_of_functional_system_component
d5da4451-4044-56c2-a961-0e65c915385c,state_of_person
2fb0c5ff-a35e-506a-b3e2-b199491aa053,kind_of_person
803b249f-66b0-567a-9f79-1a47403129c7,class_of_contract_process
166f940e-8232-52f9-84e3-a6cc44d93a01,amount_of_money
14a6d43b-88ab-5c4e-a65e-119491bc839d,kind_of_party
3e3983e0-f044-5e43-a9b1-69a36eef1c01,class_of_state_of_biological_system
f9b3aebb-324f-5607-a229-b470f4470cb8,class_of_state_of_organization
abab8141-9f3f-5f7a-a6d4-a0bc14074583,class_of_state_of_functional_system_component
6ad29684-1767-53dd-8036-1c38b15e2fce,class_of_association
2d8d98db-2d59-5c0d-be40-6cc6ed91c621,class_of_system_component
952638a1-0d45-57bc-92c5-fb134cbde755,ending_of_ownership
bd352d34-1ce4-5177-913b-930c504d07a9,state_of_organization_component
f7826127-6dd1-58fc-82ab-d5d8a26872d5,kind_of_functional_system
6f908f66-a7fd-54e1-9c65-87277361009d,class_of_state_of_sales_product_instance
