f5ac9254-2b93-4ed7-b89e-70994842b438,type,state_of_biological_object
f5ac9254-2b93-4ed7-b89e-70994842b438,has_supertype,f9cb048d-a2f7-4ff6-b824-c59b44e2aabe
5fd88c8b-d625-45ac-93e6-664073c7de48,type,class_of_contract_process
5fd88c8b-d625-45ac-93e6-664073c7de48,has_superclass,9d904f8d-8ee4-4736-adab-f46a2062cf70
b7fa66e2-abd4-488f-9340-3cd9420d4a9f,type,state_of_sign
b7fa66e2-abd4-488f-9340-3cd9420d4a9f,has_supertype,024708e6-3fd4-438c-8585-b74637b9dd06
98bbb226-e02a-456f-bd33-b6a4ea69e5b0,type,state_of_sales_product_instance
98bbb226-e02a-456f-bd33-b6a4ea69e5b0,has_supertype,3e972910-5f22-4cd0-9de1-7c7af0925660
2ff8e41a-4586-4338-9934-52ac50fe4598,type,class_of_class_of_spatio_temporal_extent
2ff8e41a-4586-4338-9934-52ac50fe4598,has_superclass,a202f80b-3db4-4a33-a194-155529b87af5
3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,type,physical_property
3ddc2ed0-22cb-4a5c-b71b-02f354ea3568,has_superclass,fabc65fd-5fe0-4f68-87bb-b4eb93eb2f1b
6dead78a-0a96-47f1-adde-ef2edc60006d,type,relationship
6dead78a-0a96-47f1-adde-ef2edc60006d,has_supertype,1c0d0bb2-63ad-4697-98e8-37586bb10dfe
5ccc13dd-c63c-4502-aa0d-786410b138cd,type,kind_of_functional_system_component
5ccc13dd-c63c-4502-aa0d-786410b138cd,has_superclass,6ed91d58-3c29-484d-b7b2-2c9b7ad3d414
5ccc13dd-c63c-4502-aa0d-786410b138cd,has_superclass,08eef096-5390-4aba-a648-470aba6e3d4e
9d904f8d-8ee4-4736-adab-f46a2062cf70,type,class_of_agreement_process
9d904f8d-8ee4-4736-adab-f46a2062cf70,has_superclass,48bf4338-cd99-409b-88e8-3c4d473d8fde
85b3248b-9d92-4d03-b96c-a89ef95dcba3,type,reaching_agreement
85b3248b-9d92-4d03-b96c-a89ef95dcba3,has_supertype,bf06e797-5d00-4d7f-8737-4d7e2c709013
cf9e810f-6717-4c60-a659-b7f1c2ac6819,type,period_of_time
cf9e810f-6717-4c60-a659-b7f1c2ac6819,has_supertype,13bebbab-ce5c-4c3b-ac77-66713f303a0a
77784a67-f694-4a14-9be3-3aabb3dd71da,type,class_of_functional_system
77784a67-f694-4a14-9be3-3aabb3dd71da,has_superclass,b3b33e0d-bdb4-42f6-a39a-2b99e8e7163c
77784a67-f694-4a14-9be3-3aabb3dd71da,has_superclass,6c920aab-70be-4cc5-a1a7-393f638ea5d2
77784a67-f694-4a14-9be3-3aabb3dd71da,has_superclass,c904af87-8122-4e94-a39a-ca9ca79b0ca1
6ad1434d-56f4-437b-a580-c41c3bf901a6,type,class_of_position
6ad1434d-56f4-437b-a580-c41c3bf901a6,has_superclass,f6a45033-f1ae-4733-851f-5c4b451c6d45
6ad1434d-56f4-437b-a580-c41c3bf901a6,has_superclass,0ba7da14-df50-47bb-bc53-e06ec699e78f
16da19b2-f39c-46cd-afc6-70581ccf048e,type,class_of_person
16da19b2-f39c-46cd-afc6-70581ccf048e,has_superclass,1f256de1-3bde-48de-862d-4be2025ec214
16da19b2-f39c-46cd-afc6-70581ccf048e,has_superclass,03b7b761-5761-480c-ad6e-caa0948539a3
16da19b2-f39c-46cd-afc6-70581ccf048e,has_superclass,fc91cd5a-97f5-4748-8329-aeed9d1c7966
f23b03a1-b220-42c3-950f-52be336e33fe,type,physical_property_range
f23b03a1-b220-42c3-950f-52be336e33fe,has_superclass,fabc65fd-5fe0-4f68-87bb-b4eb93eb2f1b
ba210fe2-cb0d-4c39-b0a2-84ea734af444,type,class_of_relationship
ba210fe2-cb0d-4c39-b0a2-84ea734af444,has_superclass,febe31ec-15f4-4841-a0f7-8034e5a1e08b
7fd5d2ab-a4f2-443b-bdf9-6695fa55c01f,type,activity
7fd5d2ab-a4f2-443b-bdf9-6695fa55c01f,has_supertype,2a7e347e-870a-40ef-974d-5f7d2565fb33
7fd5d2ab-a4f2-443b-bdf9-6695fa55c01f,has_supertype,58107227-267a-4f2e-a44a-25bb61c6a455
45c59627-fca9-4ddd-b27a-e4108dec8816,type,class_of_physical_quantity
45c59627-fca9-4ddd-b27a-e4108dec8816,has_superclass,940fad16-3ff8-4a28-809e-7abe000ae140
0868e6c6-20de-4460-a49d-c2e2b6a503a9,type,identification_of_physical_quantity
0868e6c6-20de-4460-a49d-c2e2b6a503a9,has_superclass,6c668919-a78c-4239-bdc1-95cf53b3ed94
f9d69eb8-9ab7-44da-b9d0-8256de2b4497,type,participant
f9d69eb8-9ab7-44da-b9d0-8256de2b4497,has_supertype,f9cb048d-a2f7-4ff6-b824-c59b44e2aabe
af99cda1-e45a-4f11-a5b1-4ad73bbc959a,type,state_of_language_community
af99cda1-e45a-4f11-a5b1-4ad73bbc959a,has_supertype,515a7453-0189-4147-8b4b-5b419e651adb
6bb0b0b6-41cd-4bb3-a0e8-d483b25f6cf1,type,point_in_time
6bb0b0b6-41cd-4bb3-a0e8-d483b25f6cf1,has_supertype,545b4541-8a34-46b8-8704-2265be0244c3
51614e28-d493-4d36-a3d1-4d92cae43b5f,type,biological_system
51614e28-d493-4d36-a3d1-4d92cae43b5f,has_supertype,95a2da43-3cd9-4d33-aa4e-d670b5405b4e
51614e28-d493-4d36-a3d1-4d92cae43b5f,has_supertype,4b4c601d-5ec9-44f4-b6b0-836fc7933830
51614e28-d493-4d36-a3d1-4d92cae43b5f,has_supertype,dddc968c-e4e3-4776-b227-6ec6f82160c9
04c18886-d1fc-4cc8-8f58-228b2b6686dc,type,kind_of_biological_object
04c18886-d1fc-4cc8-8f58-228b2b6686dc,has_superclass,174249f8-33f8-4998-b81a-bda093659982
04c18886-d1fc-4cc8-8f58-228b2b6686dc,has_superclass,27cca0db-6a93-4720-881c-1a27a08e8275
bf06e797-5d00-4d7f-8737-4d7e2c709013,type,socially_constructed_activity
bf06e797-5d00-4d7f-8737-4d7e2c709013,has_supertype,7fd5d2ab-a4f2-443b-bdf9-6695fa55c01f
bf06e797-5d00-4d7f-8737-4d7e2c709013,has_supertype,3603c6e0-605b-48a0-ad84-47c17d98bf6b
a6fa4ee6-34d4-4a7c-9f52-d9df85cc5985,type,class_of_representation
a6fa4ee6-34d4-4a7c-9f52-d9df85cc5985,has_superclass,65f62d48-a12c-42f6-a4e6-ad69ff713444
fac26d85-dd15-4d71-a259-b52782b21074,type,transferor
fac26d85-dd15-4d71-a259-b52782b21074,has_supertype,f9d69eb8-9ab7-44da-b9d0-8256de2b4497
fac26d85-dd15-4d71-a259-b52782b21074,has_supertype,248aec75-126f-4a2a-ac31-b3ad2415bb69
d1671586-74bf-4c53-adcc-d585940b661b,type,class_of_state_of_association
d1671586-74bf-4c53-adcc-d585940b661b,has_superclass,fabc65fd-5fe0-4f68-87bb-b4eb93eb2f1b
69237cad-6966-4825-ba09-f1402bc93e91,type,kind_of_functional_system
69237cad-6966-4825-ba09-f1402bc93e91,has_superclass,77784a67-f694-4a14-9be3-3aabb3dd71da
